42.835,1.827,1.212,42.8910724743507
42.839,1.808,1.2,42.8939248029368
42.851,1.796,1.196,42.9052937642897
42.866,1.789,1.2,42.9200940935595
42.893,1.777,1.192,42.9463390989267
42.928,1.774,1.2,42.9813943468566
42.893,1.846,1.161,42.9484002728856
42.866,1.857,1.18,42.9224277621851
42.854,1.857,1.196,42.9108865091366
42.843,1.849,1.2,42.8996672481268
42.835,1.838,1.185,42.8907879853005
42.835,1.827,1.188,42.8904010006901
42.847,1.811,1.18,42.9014863378881
42.854,1.793,1.181,42.9077490204275
42.866,1.789,1.189,42.9197879538098
42.882,1.77,1.188,42.9349527541373
42.909,1.777,1.224,42.9632189902014
42.854,1.876,1.114,42.9095057999973
42.851,1.88,1.145,42.907500812795
42.847,1.865,1.169,42.9034986335613
42.838,1.853,1.173,42.8940996175465
42.839,1.842,1.157,42.8941899795299
42.839,1.823,1.165,42.8935948015552
42.847,1.811,1.161,42.9009679494531
42.851,1.793,1.156,42.9040719046573
42.854,1.789,1.165,42.9071446498133
42.858,1.766,1.169,42.910295745893
42.858,1.766,1.22,42.9117154166552
42.799,1.917,1.13,42.8568103106146
42.834,1.91,1.154,42.8920898534916
42.839,1.895,1.161,42.896606707291
42.839,1.88,1.156,42.8958116486913
42.835,1.868,1.142,42.8909176050128
42.835,1.849,1.145,42.8901742943532
42.843,1.834,1.141,42.8974135117725
42.854,1.811,1.129,42.9071052158031
42.855,1.796,1.129,42.9074734982147
42.835,1.774,1.114,42.886190049945
42.792,1.751,1.153,42.8433270650168
42.773,1.944,1.224,42.8346453352891
42.842,1.914,1.193,42.9013240937853
42.858,1.895,1.161,42.9155812031015
42.847,1.876,1.137,42.9031182316624
42.835,1.864,1.118,42.8901112728797
42.834,1.857,1.126,42.8890181864775
42.846,1.849,1.122,42.9005524556503
42.862,1.842,1.11,42.9159190510934
42.873,1.823,1.083,42.925404447716
42.854,1.796,1.024,42.9038402476981
42.769,1.747,0.984,42.8159739583254
42.753,2.051,1.31,42.8222104754063
42.773,2.043,1.306,42.841673800168
42.773,2.04,1.31,42.8416529676435
42.765,2.024,1.302,42.8326628287339
42.761,2.013,1.279,42.8274576761218
42.765,2.002,1.267,42.830579239604
42.769,1.986,1.251,42.833358005181
42.781,1.974,1.247,42.8446688165517
42.781,1.955,1.259,42.8441485736384
42.757,1.933,1.244,42.8187467588672
42.695,1.899,1.208,42.7542803705079
42.78,2.036,1.357,42.849914177277
42.78,2.024,1.326,42.8483751383877
42.776,2.032,1.314,42.8443904846364
42.773,2.013,1.302,42.8401319092274
42.773,2.005,1.271,42.83882578923
42.773,1.989,1.267,42.8379614244189
42.78,1.97,1.248,42.8435153086205
42.788,1.963,1.231,42.85069047285
42.792,1.948,1.224,42.853799644839
42.788,1.936,1.189,42.8482760563363
42.788,1.921,1.13,42.8460043061194
42.823,2.028,1.362,42.8926235732905
42.807,2.024,1.334,42.8755802409717
42.796,2.032,1.303,42.8640227813489
42.792,2.017,1.287,42.8588371517474
42.784,2.005,1.256,42.8493665880839
42.788,2.002,1.251,42.8530739737536
42.796,1.978,1.228,42.8592823551678
42.8,1.959,1.208,42.861835529991
42.815,1.944,1.197,42.8758226743231
42.831,1.936,1.165,42.8905570259935
